"","Country","year","sex","age","suicides_no","population","suicides.100k.pop","country.year","gdp_for_year....","gdp_per_capita....","generation"
"7676","Sweden",1998,"female","35-54 years",119,1199900,9.92,"Sweden1998",266800462899,31966,"Boomers"
"7677","Sweden",1998,"female","25-34 years",35,612500,5.71,"Sweden1998",266800462899,31966,"Generation X"
"7678","Sweden",1998,"female","15-24 years",28,510700,5.48,"Sweden1998",266800462899,31966,"Generation X"
"7679","Sweden",1998,"male","5-14 years",2,589000,0.34,"Sweden1998",266800462899,31966,"Millenials"
"7680","Sweden",1998,"female","5-14 years",1,557500,0.18,"Sweden1998",266800462899,31966,"Millenials"
"7681","Sweden",1999,"male","75+ years",122,300569,40.59,"Sweden1999",270847937645,32328,"G.I. Generation"
"7682","Sweden",1999,"male","55-74 years",239,830817,28.77,"Sweden1999",270847937645,32328,"Silent"
"7683","Sweden",1999,"male","35-54 years",317,1240536,25.55,"Sweden1999",270847937645,32328,"Boomers"
"7684","Sweden",1999,"male","25-34 years",103,635058,16.22,"Sweden1999",270847937645,32328,"Generation X"
"7685","Sweden",1999,"male","15-24 years",78,527294,14.79,"Sweden1999",270847937645,32328,"Generation X"
"7686","Sweden",1999,"female","35-54 years",141,1200105,11.75,"Sweden1999",270847937645,32328,"Boomers"
"7687","Sweden",1999,"female","75+ years",52,482165,10.78,"Sweden1999",270847937645,32328,"G.I. Generation"
"7688","Sweden",1999,"female","55-74 years",88,885033,9.94,"Sweden1999",270847937645,32328,"Silent"
"7689","Sweden",1999,"female","25-34 years",45,608461,7.4,"Sweden1999",270847937645,32328,"Generation X"
"7690","Sweden",1999,"female","15-24 years",32,503923,6.35,"Sweden1999",270847937645,32328,"Generation X"
"7691","Sweden",1999,"male","5-14 years",3,597532,0.5,"Sweden1999",270847937645,32328,"Millenials"
"7692","Sweden",1999,"female","5-14 years",0,566520,0,"Sweden1999",270847937645,32328,"Millenials"
"7693","Sweden",2000,"male","75+ years",128,303198,42.22,"Sweden2000",259802012617,30896,"G.I. Generation"
"7694","Sweden",2000,"male","55-74 years",221,852707,25.92,"Sweden2000",259802012617,30896,"Silent"
"7695","Sweden",2000,"male","35-54 years",275,1240681,22.17,"Sweden2000",259802012617,30896,"Boomers"
"7696","Sweden",2000,"male","25-34 years",114,626512,18.2,"Sweden2000",259802012617,30896,"Generation X"
"7697","Sweden",2000,"male","15-24 years",63,524457,12.01,"Sweden2000",259802012617,30896,"Generation X"
"7698","Sweden",2000,"female","55-74 years",100,901293,11.1,"Sweden2000",259802012617,30896,"Silent"
"7699","Sweden",2000,"female","35-54 years",123,1200882,10.24,"Sweden2000",259802012617,30896,"Boomers"
"7700","Sweden",2000,"female","75+ years",49,484818,10.11,"Sweden2000",259802012617,30896,"G.I. Generation"
"7701","Sweden",2000,"female","15-24 years",26,500737,5.19,"Sweden2000",259802012617,30896,"Generation X"
"7702","Sweden",2000,"female","25-34 years",30,601750,4.99,"Sweden2000",259802012617,30896,"Generation X"
"7703","Sweden",2000,"female","5-14 years",1,570673,0.18,"Sweden2000",259802012617,30896,"Millenials"
"7704","Sweden",2000,"male","5-14 years",1,601300,0.17,"Sweden2000",259802012617,30896,"Millenials"
"7705","Sweden",2001,"male","75+ years",129,305543,42.22,"Sweden2001",239917320967,28429,"Silent"
"7706","Sweden",2001,"male","55-74 years",228,876012,26.03,"Sweden2001",239917320967,28429,"Silent"
"7707","Sweden",2001,"male","35-54 years",311,1241616,25.05,"Sweden2001",239917320967,28429,"Boomers"
"7708","Sweden",2001,"male","25-34 years",104,616460,16.87,"Sweden2001",239917320967,28429,"Generation X"
"7709","Sweden",2001,"female","75+ years",63,486462,12.95,"Sweden2001",239917320967,28429,"Silent"
"7710","Sweden",2001,"female","55-74 years",116,919616,12.61,"Sweden2001",239917320967,28429,"Silent"
"7711","Sweden",2001,"female","35-54 years",135,1201311,11.24,"Sweden2001",239917320967,28429,"Boomers"
"7712","Sweden",2001,"male","15-24 years",59,527111,11.19,"Sweden2001",239917320967,28429,"Millenials"
"7713","Sweden",2001,"female","25-34 years",29,593553,4.89,"Sweden2001",239917320967,28429,"Generation X"
"7714","Sweden",2001,"female","15-24 years",18,502901,3.58,"Sweden2001",239917320967,28429,"Millenials"
"7715","Sweden",2001,"female","5-14 years",3,569357,0.53,"Sweden2001",239917320967,28429,"Millenials"
"7716","Sweden",2001,"male","5-14 years",2,599375,0.33,"Sweden2001",239917320967,28429,"Millenials"
"7717","Sweden",2002,"male","75+ years",112,306832,36.5,"Sweden2002",263926220333,31175,"Silent"
"7718","Sweden",2002,"male","55-74 years",252,899721,28.01,"Sweden2002",263926220333,31175,"Silent"
"7719","Sweden",2002,"male","35-54 years",315,1242971,25.34,"Sweden2002",263926220333,31175,"Boomers"
"7720","Sweden",2002,"male","25-34 years",101,605900,16.67,"Sweden2002",263926220333,31175,"Generation X"
"7721","Sweden",2002,"male","15-24 years",78,533111,14.63,"Sweden2002",263926220333,31175,"Millenials"
"7722","Sweden",2002,"female","55-74 years",102,939023,10.86,"Sweden2002",263926220333,31175,"Silent"
"7723","Sweden",2002,"female","75+ years",49,486242,10.08,"Sweden2002",263926220333,31175,"Silent"
"7724","Sweden",2002,"female","35-54 years",105,1201907,8.74,"Sweden2002",263926220333,31175,"Boomers"
"7725","Sweden",2002,"female","25-34 years",36,584302,6.16,"Sweden2002",263926220333,31175,"Generation X"
"7726","Sweden",2002,"female","15-24 years",23,508851,4.52,"Sweden2002",263926220333,31175,"Millenials"
"7727","Sweden",2002,"male","5-14 years",4,593329,0.67,"Sweden2002",263926220333,31175,"Millenials"
"7728","Sweden",2002,"female","5-14 years",3,563639,0.53,"Sweden2002",263926220333,31175,"Millenials"
"7729","Sweden",2003,"male","75+ years",105,307923,34.1,"Sweden2003",331108912605,38997,"Silent"
"7730","Sweden",2003,"male","55-74 years",225,922446,24.39,"Sweden2003",331108912605,38997,"Silent"
"7731","Sweden",2003,"male","35-54 years",300,1242898,24.14,"Sweden2003",331108912605,38997,"Boomers"
"7732","Sweden",2003,"male","25-34 years",85,596698,14.25,"Sweden2003",331108912605,38997,"Generation X"
"7733","Sweden",2003,"male","15-24 years",60,543102,11.05,"Sweden2003",331108912605,38997,"Millenials"
"7734","Sweden",2003,"female","75+ years",50,486063,10.29,"Sweden2003",331108912605,38997,"Silent"
"7735","Sweden",2003,"female","25-34 years",58,576009,10.07,"Sweden2003",331108912605,38997,"Generation X"
"7736","Sweden",2003,"female","55-74 years",92,957995,9.6,"Sweden2003",331108912605,38997,"Silent"
"7737","Sweden",2003,"female","35-54 years",99,1201468,8.24,"Sweden2003",331108912605,38997,"Boomers"
"7738","Sweden",2003,"female","15-24 years",35,518172,6.75,"Sweden2003",331108912605,38997,"Millenials"
"7739","Sweden",2003,"female","5-14 years",2,554143,0.36,"Sweden2003",331108912605,38997,"Millenials"
"7740","Sweden",2003,"male","5-14 years",1,583622,0.17,"Sweden2003",331108912605,38997,"Millenials"
"7741","Sweden",2004,"male","75+ years",109,309512,35.22,"Sweden2004",381705425302,44831,"Silent"
"7742","Sweden",2004,"male","55-74 years",248,943682,26.28,"Sweden2004",381705425302,44831,"Silent"
"7743","Sweden",2004,"male","35-54 years",300,1240460,24.18,"Sweden2004",381705425302,44831,"Boomers"
"7744","Sweden",2004,"male","15-24 years",90,555650,16.2,"Sweden2004",381705425302,44831,"Millenials"
"7745","Sweden",2004,"male","25-34 years",84,590802,14.22,"Sweden2004",381705425302,44831,"Generation X"
"7746","Sweden",2004,"female","55-74 years",107,975912,10.96,"Sweden2004",381705425302,44831,"Silent"
"7747","Sweden",2004,"female","75+ years",43,486526,8.84,"Sweden2004",381705425302,44831,"Silent"
"7748","Sweden",2004,"female","35-54 years",103,1199288,8.59,"Sweden2004",381705425302,44831,"Boomers"
"7749","Sweden",2004,"female","15-24 years",32,529514,6.04,"Sweden2004",381705425302,44831,"Millenials"
"7750","Sweden",2004,"female","25-34 years",32,570904,5.61,"Sweden2004",381705425302,44831,"Generation X"
"7751","Sweden",2004,"female","5-14 years",4,541753,0.74,"Sweden2004",381705425302,44831,"Millenials"
"7752","Sweden",2004,"male","5-14 years",3,570311,0.53,"Sweden2004",381705425302,44831,"Millenials"
"7753","Sweden",2005,"male","75+ years",117,311063,37.61,"Sweden2005",389042298377,45563,"Silent"
"7754","Sweden",2005,"male","55-74 years",253,962782,26.28,"Sweden2005",389042298377,45563,"Silent"
"7755","Sweden",2005,"male","35-54 years",297,1238835,23.97,"Sweden2005",389042298377,45563,"Boomers"
"7756","Sweden",2005,"male","25-34 years",95,588142,16.15,"Sweden2005",389042298377,45563,"Generation X"
"7757","Sweden",2005,"female","55-74 years",121,991544,12.2,"Sweden2005",389042298377,45563,"Silent"
"7758","Sweden",2005,"male","15-24 years",68,569180,11.95,"Sweden2005",389042298377,45563,"Millenials"
"7759","Sweden",2005,"female","35-54 years",135,1198561,11.26,"Sweden2005",389042298377,45563,"Boomers"
"7760","Sweden",2005,"female","75+ years",48,486935,9.86,"Sweden2005",389042298377,45563,"Silent"
"7761","Sweden",2005,"female","25-34 years",40,568205,7.04,"Sweden2005",389042298377,45563,"Generation X"
"7762","Sweden",2005,"female","15-24 years",36,542149,6.64,"Sweden2005",389042298377,45563,"Millenials"
"7763","Sweden",2005,"male","5-14 years",5,554489,0.9,"Sweden2005",389042298377,45563,"Millenials"
"7764","Sweden",2005,"female","5-14 years",4,526739,0.76,"Sweden2005",389042298377,45563,"Millenials"
"7765","Sweden",2006,"male","75+ years",114,312567,36.47,"Sweden2006",420032121656,48977,"Silent"
"7766","Sweden",2006,"male","55-74 years",265,979423,27.06,"Sweden2006",420032121656,48977,"Silent"
"7767","Sweden",2006,"male","35-54 years",284,1242768,22.85,"Sweden2006",420032121656,48977,"Boomers"
"7768","Sweden",2006,"male","25-34 years",79,586595,13.47,"Sweden2006",420032121656,48977,"Generation X"
"7769","Sweden",2006,"male","15-24 years",73,586123,12.45,"Sweden2006",420032121656,48977,"Millenials"
"7770","Sweden",2006,"female","35-54 years",143,1202882,11.89,"Sweden2006",420032121656,48977,"Boomers"
"7771","Sweden",2006,"female","75+ years",49,487029,10.06,"Sweden2006",420032121656,48977,"Silent"
"7772","Sweden",2006,"female","55-74 years",94,1005125,9.35,"Sweden2006",420032121656,48977,"Silent"
"7773","Sweden",2006,"female","15-24 years",51,557351,9.15,"Sweden2006",420032121656,48977,"Millenials"
"7774","Sweden",2006,"female","25-34 years",41,565463,7.25,"Sweden2006",420032121656,48977,"Generation X"
"7775","Sweden",2006,"female","5-14 years",2,511860,0.39,"Sweden2006",420032121656,48977,"Millenials"
"7776","Sweden",2006,"male","5-14 years",2,538858,0.37,"Sweden2006",420032121656,48977,"Millenials"
"7777","Sweden",2007,"male","75+ years",102,314248,32.46,"Sweden2007",487816328342,56531,"Silent"
"7778","Sweden",2007,"male","35-54 years",298,1251142,23.82,"Sweden2007",487816328342,56531,"Boomers"
"7779","Sweden",2007,"male","55-74 years",224,995361,22.5,"Sweden2007",487816328342,56531,"Silent"
"7780","Sweden",2007,"male","25-34 years",103,585980,17.58,"Sweden2007",487816328342,56531,"Generation X"
"7781","Sweden",2007,"male","15-24 years",69,604397,11.42,"Sweden2007",487816328342,56531,"Millenials"
"7782","Sweden",2007,"female","35-54 years",129,1210389,10.66,"Sweden2007",487816328342,56531,"Boomers"
"7783","Sweden",2007,"female","55-74 years",97,1018811,9.52,"Sweden2007",487816328342,56531,"Silent"
"7784","Sweden",2007,"female","75+ years",34,485845,7,"Sweden2007",487816328342,56531,"Silent"
"7785","Sweden",2007,"female","15-24 years",35,573531,6.1,"Sweden2007",487816328342,56531,"Millenials"
"7786","Sweden",2007,"female","25-34 years",28,562738,4.98,"Sweden2007",487816328342,56531,"Generation X"
"7787","Sweden",2007,"male","5-14 years",5,526368,0.95,"Sweden2007",487816328342,56531,"Generation Z"
"7788","Sweden",2007,"female","5-14 years",2,500349,0.4,"Sweden2007",487816328342,56531,"Generation Z"
"7789","Sweden",2008,"male","75+ years",108,315606,34.22,"Sweden2008",513965650650,59155,"Silent"
"7790","Sweden",2008,"male","55-74 years",263,1012224,25.98,"Sweden2008",513965650650,59155,"Silent"
"7791","Sweden",2008,"male","35-54 years",292,1258502,23.2,"Sweden2008",513965650650,59155,"Boomers"
"7792","Sweden",2008,"male","25-34 years",96,586538,16.37,"Sweden2008",513965650650,59155,"Generation X"
"7793","Sweden",2008,"male","15-24 years",96,619829,15.49,"Sweden2008",513965650650,59155,"Millenials"
"7794","Sweden",2008,"female","75+ years",42,483517,8.69,"Sweden2008",513965650650,59155,"Silent"
"7795","Sweden",2008,"female","55-74 years",88,1033770,8.51,"Sweden2008",513965650650,59155,"Silent"
"7796","Sweden",2008,"female","35-54 years",99,1217920,8.13,"Sweden2008",513965650650,59155,"Boomers"
"7797","Sweden",2008,"female","25-34 years",42,561352,7.48,"Sweden2008",513965650650,59155,"Generation X"
"7798","Sweden",2008,"female","15-24 years",40,588321,6.8,"Sweden2008",513965650650,59155,"Millenials"
"7799","Sweden",2008,"female","5-14 years",4,492594,0.81,"Sweden2008",513965650650,59155,"Generation Z"
"7800","Sweden",2008,"male","5-14 years",0,518331,0,"Sweden2008",513965650650,59155,"Generation Z"
"7801","Sweden",2009,"male","75+ years",109,316812,34.41,"Sweden2009",429657033108,49070,"Silent"
"7802","Sweden",2009,"male","55-74 years",261,1029075,25.36,"Sweden2009",429657033108,49070,"Silent"
"7803","Sweden",2009,"male","35-54 years",313,1266615,24.71,"Sweden2009",429657033108,49070,"Boomers"
"7804","Sweden",2009,"male","25-34 years",111,588185,18.87,"Sweden2009",429657033108,49070,"Generation X"
"7805","Sweden",2009,"male","15-24 years",91,632027,14.4,"Sweden2009",429657033108,49070,"Millenials"
"7806","Sweden",2009,"female","35-54 years",133,1226921,10.84,"Sweden2009",429657033108,49070,"Boomers"
"7807","Sweden",2009,"female","55-74 years",106,1048846,10.11,"Sweden2009",429657033108,49070,"Silent"
"7808","Sweden",2009,"female","75+ years",36,481488,7.48,"Sweden2009",429657033108,49070,"Silent"
"7809","Sweden",2009,"female","15-24 years",43,600839,7.16,"Sweden2009",429657033108,49070,"Millenials"
"7810","Sweden",2009,"female","25-34 years",33,561793,5.87,"Sweden2009",429657033108,49070,"Generation X"
"7811","Sweden",2009,"female","5-14 years",3,488574,0.61,"Sweden2009",429657033108,49070,"Generation Z"
"7812","Sweden",2009,"male","5-14 years",3,514747,0.58,"Sweden2009",429657033108,49070,"Generation Z"
"7813","Sweden",2010,"male","75+ years",101,318979,31.66,"Sweden2010",488377689565,55352,"Silent"
"7814","Sweden",2010,"male","55-74 years",263,1044678,25.18,"Sweden2010",488377689565,55352,"Silent"
"7815","Sweden",2010,"male","35-54 years",280,1273933,21.98,"Sweden2010",488377689565,55352,"Generation X"
"7816","Sweden",2010,"male","25-34 years",106,593020,17.87,"Sweden2010",488377689565,55352,"Generation X"
"7817","Sweden",2010,"male","15-24 years",87,639346,13.61,"Sweden2010",488377689565,55352,"Millenials"
"7818","Sweden",2010,"female","55-74 years",105,1063334,9.87,"Sweden2010",488377689565,55352,"Silent"
"7819","Sweden",2010,"female","35-54 years",100,1234672,8.1,"Sweden2010",488377689565,55352,"Generation X"
"7820","Sweden",2010,"female","75+ years",34,480218,7.08,"Sweden2010",488377689565,55352,"Silent"
"7821","Sweden",2010,"female","25-34 years",31,564791,5.49,"Sweden2010",488377689565,55352,"Generation X"
"7822","Sweden",2010,"female","15-24 years",31,607958,5.1,"Sweden2010",488377689565,55352,"Millenials"
"7823","Sweden",2010,"female","5-14 years",2,487899,0.41,"Sweden2010",488377689565,55352,"Generation Z"
"7824","Sweden",2010,"male","5-14 years",1,514297,0.19,"Sweden2010",488377689565,55352,"Generation Z"
"7825","Sweden",2011,"male","75+ years",86,322530,26.66,"Sweden2011",563109663291,63380,"Silent"
"7826","Sweden",2011,"male","55-74 years",245,1059858,23.12,"Sweden2011",563109663291,63380,"Boomers"
"7827","Sweden",2011,"male","35-54 years",263,1277205,20.59,"Sweden2011",563109663291,63380,"Generation X"
"7828","Sweden",2011,"male","25-34 years",107,600789,17.81,"Sweden2011",563109663291,63380,"Millenials"
"7829","Sweden",2011,"male","15-24 years",85,639416,13.29,"Sweden2011",563109663291,63380,"Millenials"
"7830","Sweden",2011,"female","55-74 years",98,1077463,9.1,"Sweden2011",563109663291,63380,"Boomers"
"7831","Sweden",2011,"female","35-54 years",103,1238769,8.31,"Sweden2011",563109663291,63380,"Generation X"
"7832","Sweden",2011,"female","25-34 years",46,571231,8.05,"Sweden2011",563109663291,63380,"Millenials"
"7833","Sweden",2011,"female","75+ years",38,479833,7.92,"Sweden2011",563109663291,63380,"Silent"
"7834","Sweden",2011,"female","15-24 years",36,607514,5.93,"Sweden2011",563109663291,63380,"Millenials"
"7835","Sweden",2011,"male","5-14 years",3,518467,0.58,"Sweden2011",563109663291,63380,"Generation Z"
"7836","Sweden",2011,"female","5-14 years",2,491569,0.41,"Sweden2011",563109663291,63380,"Generation Z"
"7837","Sweden",2012,"male","75+ years",109,327050,33.33,"Sweden2012",543880647757,60776,"Silent"
"7838","Sweden",2012,"male","55-74 years",256,1074267,23.83,"Sweden2012",543880647757,60776,"Boomers"
"7839","Sweden",2012,"male","35-54 years",257,1279633,20.08,"Sweden2012",543880647757,60776,"Generation X"
"7840","Sweden",2012,"male","25-34 years",113,609527,18.54,"Sweden2012",543880647757,60776,"Millenials"
"7841","Sweden",2012,"male","15-24 years",83,635011,13.07,"Sweden2012",543880647757,60776,"Millenials"
"7842","Sweden",2012,"female","35-54 years",140,1241491,11.28,"Sweden2012",543880647757,60776,"Generation X"
"7843","Sweden",2012,"female","75+ years",41,480219,8.54,"Sweden2012",543880647757,60776,"Silent"
"7844","Sweden",2012,"female","55-74 years",89,1090751,8.16,"Sweden2012",543880647757,60776,"Boomers"
"7845","Sweden",2012,"female","15-24 years",34,602499,5.64,"Sweden2012",543880647757,60776,"Millenials"
"7846","Sweden",2012,"female","25-34 years",27,580871,4.65,"Sweden2012",543880647757,60776,"Millenials"
"7847","Sweden",2012,"female","5-14 years",4,499876,0.8,"Sweden2012",543880647757,60776,"Generation Z"
"7848","Sweden",2012,"male","5-14 years",1,527714,0.19,"Sweden2012",543880647757,60776,"Generation Z"
"7849","Sweden",2013,"male","75+ years",110,333073,33.03,"Sweden2013",578742001488,64133,"Silent"
"7850","Sweden",2013,"male","55-74 years",273,1086729,25.12,"Sweden2013",578742001488,64133,"Boomers"
"7851","Sweden",2013,"male","35-54 years",266,1283078,20.73,"Sweden2013",578742001488,64133,"Generation X"
"7852","Sweden",2013,"male","25-34 years",111,621904,17.85,"Sweden2013",578742001488,64133,"Millenials"
"7853","Sweden",2013,"male","15-24 years",99,628573,15.75,"Sweden2013",578742001488,64133,"Millenials"
"7854","Sweden",2013,"female","75+ years",48,481818,9.96,"Sweden2013",578742001488,64133,"Silent"
"7855","Sweden",2013,"female","55-74 years",108,1102468,9.8,"Sweden2013",578742001488,64133,"Boomers"
"7856","Sweden",2013,"female","35-54 years",117,1244666,9.4,"Sweden2013",578742001488,64133,"Generation X"
"7857","Sweden",2013,"female","15-24 years",48,595101,8.07,"Sweden2013",578742001488,64133,"Millenials"
"7858","Sweden",2013,"female","25-34 years",46,593992,7.74,"Sweden2013",578742001488,64133,"Millenials"
"7859","Sweden",2013,"male","5-14 years",3,540668,0.55,"Sweden2013",578742001488,64133,"Generation Z"
"7860","Sweden",2013,"female","5-14 years",1,512011,0.2,"Sweden2013",578742001488,64133,"Generation Z"
"7861","Sweden",2014,"male","75+ years",119,341315,34.87,"Sweden2014",573817719109,62956,"Silent"
"7862","Sweden",2014,"male","55-74 years",224,1097579,20.41,"Sweden2014",573817719109,62956,"Boomers"
"7863","Sweden",2014,"male","35-54 years",238,1289581,18.46,"Sweden2014",573817719109,62956,"Generation X"
"7864","Sweden",2014,"male","25-34 years",114,638657,17.85,"Sweden2014",573817719109,62956,"Millenials"
"7865","Sweden",2014,"male","15-24 years",88,621210,14.17,"Sweden2014",573817719109,62956,"Millenials"
"7866","Sweden",2014,"female","35-54 years",135,1249962,10.8,"Sweden2014",573817719109,62956,"Generation X"
"7867","Sweden",2014,"female","75+ years",45,485940,9.26,"Sweden2014",573817719109,62956,"Silent"
"7868","Sweden",2014,"female","55-74 years",101,1112312,9.08,"Sweden2014",573817719109,62956,"Boomers"
"7869","Sweden",2014,"female","25-34 years",42,609532,6.89,"Sweden2014",573817719109,62956,"Millenials"
"7870","Sweden",2014,"female","15-24 years",36,585957,6.14,"Sweden2014",573817719109,62956,"Millenials"
"7871","Sweden",2014,"female","5-14 years",4,526361,0.76,"Sweden2014",573817719109,62956,"Generation Z"
"7872","Sweden",2014,"male","5-14 years",2,556118,0.36,"Sweden2014",573817719109,62956,"Generation Z"
"7873","Sweden",2015,"male","75+ years",115,341315,33.69,"Sweden2015",497918109302,54629,"Silent"
"7874","Sweden",2015,"male","55-74 years",268,1097579,24.42,"Sweden2015",497918109302,54629,"Boomers"
"7875","Sweden",2015,"male","35-54 years",288,1289581,22.33,"Sweden2015",497918109302,54629,"Generation X"
"7876","Sweden",2015,"male","25-34 years",108,638657,16.91,"Sweden2015",497918109302,54629,"Millenials"
"7877","Sweden",2015,"male","15-24 years",69,621210,11.11,"Sweden2015",497918109302,54629,"Millenials"
"7878","Sweden",2015,"female","55-74 years",102,1112312,9.17,"Sweden2015",497918109302,54629,"Boomers"
"7879","Sweden",2015,"female","35-54 years",100,1249962,8,"Sweden2015",497918109302,54629,"Generation X"
"7880","Sweden",2015,"female","25-34 years",48,609532,7.87,"Sweden2015",497918109302,54629,"Millenials"
"7881","Sweden",2015,"female","75+ years",38,485940,7.82,"Sweden2015",497918109302,54629,"Silent"
"7882","Sweden",2015,"female","15-24 years",38,585957,6.49,"Sweden2015",497918109302,54629,"Millenials"
"7883","Sweden",2015,"female","5-14 years",5,526361,0.95,"Sweden2015",497918109302,54629,"Generation Z"
"7884","Sweden",2015,"male","5-14 years",3,556118,0.54,"Sweden2015",497918109302,54629,"Generation Z"
"7885","Switzerland",1995,"male","75+ years",146,165500,88.22,"Switzerland1995",342617007104,51774,"G.I. Generation"
"7886","Switzerland",1995,"male","55-74 years",262,593600,44.14,"Switzerland1995",342617007104,51774,"Silent"
"7887","Switzerland",1995,"male","35-54 years",358,1026800,34.87,"Switzerland1995",342617007104,51774,"Boomers"
"7888","Switzerland",1995,"male","25-34 years",146,585400,24.94,"Switzerland1995",342617007104,51774,"Generation X"
"7889","Switzerland",1995,"male","15-24 years",104,429600,24.21,"Switzerland1995",342617007104,51774,"Generation X"
"7890","Switzerland",1995,"female","55-74 years",143,686200,20.84,"Switzerland1995",342617007104,51774,"Silent"
"7891","Switzerland",1995,"female","75+ years",55,305100,18.03,"Switzerland1995",342617007104,51774,"G.I. Generation"
"7892","Switzerland",1995,"female","35-54 years",130,1003000,12.96,"Switzerland1995",342617007104,51774,"Boomers"
"7893","Switzerland",1995,"female","25-34 years",45,584300,7.7,"Switzerland1995",342617007104,51774,"Generation X"
"7894","Switzerland",1995,"female","15-24 years",28,419100,6.68,"Switzerland1995",342617007104,51774,"Generation X"
"7895","Switzerland",1995,"male","5-14 years",2,420500,0.48,"Switzerland1995",342617007104,51774,"Millenials"
"7896","Switzerland",1995,"female","5-14 years",0,398400,0,"Switzerland1995",342617007104,51774,"Millenials"
"7897","Switzerland",1996,"male","75+ years",136,169600,80.19,"Switzerland1996",330091688350,49621,"G.I. Generation"
"7898","Switzerland",1996,"male","55-74 years",255,599400,42.54,"Switzerland1996",330091688350,49621,"Silent"
"7899","Switzerland",1996,"male","35-54 years",357,1040900,34.3,"Switzerland1996",330091688350,49621,"Boomers"
"7900","Switzerland",1996,"male","25-34 years",153,577800,26.48,"Switzerland1996",330091688350,49621,"Generation X"
"7901","Switzerland",1996,"male","15-24 years",105,424200,24.75,"Switzerland1996",330091688350,49621,"Generation X"
"7902","Switzerland",1996,"female","75+ years",73,310600,23.5,"Switzerland1996",330091688350,49621,"G.I. Generation"
"7903","Switzerland",1996,"female","55-74 years",126,689700,18.27,"Switzerland1996",330091688350,49621,"Silent"
"7904","Switzerland",1996,"female","35-54 years",150,1017500,14.74,"Switzerland1996",330091688350,49621,"Boomers"
"7905","Switzerland",1996,"female","25-34 years",50,580400,8.61,"Switzerland1996",330091688350,49621,"Generation X"
"7906","Switzerland",1996,"female","15-24 years",23,413000,5.57,"Switzerland1996",330091688350,49621,"Generation X"
"7907","Switzerland",1996,"male","5-14 years",4,426000,0.94,"Switzerland1996",330091688350,49621,"Millenials"
"7908","Switzerland",1996,"female","5-14 years",0,403100,0,"Switzerland1996",330091688350,49621,"Millenials"
"7909","Switzerland",1997,"male","75+ years",134,173300,77.32,"Switzerland1997",286519135327,42923,"G.I. Generation"
"7910","Switzerland",1997,"male","55-74 years",229,608200,37.65,"Switzerland1997",286519135327,42923,"Silent"
"7911","Switzerland",1997,"male","35-54 years",354,1051900,33.65,"Switzerland1997",286519135327,42923,"Boomers"
"7912","Switzerland",1997,"female","75+ years",92,315500,29.16,"Switzerland1997",286519135327,42923,"G.I. Generation"
"7913","Switzerland",1997,"male","25-34 years",147,565900,25.98,"Switzerland1997",286519135327,42923,"Generation X"
"7914","Switzerland",1997,"male","15-24 years",97,420100,23.09,"Switzerland1997",286519135327,42923,"Generation X"
"7915","Switzerland",1997,"female","55-74 years",102,695300,14.67,"Switzerland1997",286519135327,42923,"Silent"
"7916","Switzerland",1997,"female","35-54 years",117,1029600,11.36,"Switzerland1997",286519135327,42923,"Boomers"
"7917","Switzerland",1997,"female","25-34 years",43,571900,7.52,"Switzerland1997",286519135327,42923,"Generation X"
"7918","Switzerland",1997,"female","15-24 years",23,407400,5.65,"Switzerland1997",286519135327,42923,"Generation X"
"7919","Switzerland",1997,"male","5-14 years",2,429700,0.47,"Switzerland1997",286519135327,42923,"Millenials"
"7920","Switzerland",1997,"female","5-14 years",1,406400,0.25,"Switzerland1997",286519135327,42923,"Millenials"
"7921","Switzerland",1998,"male","75+ years",153,177045,86.42,"Switzerland1998",295045152021,43872,"G.I. Generation"
"7922","Switzerland",1998,"male","55-74 years",271,620438,43.68,"Switzerland1998",295045152021,43872,"Silent"
"7923","Switzerland",1998,"male","35-54 years",331,1067271,31.01,"Switzerland1998",295045152021,43872,"Boomers"
"7924","Switzerland",1998,"male","25-34 years",159,558838,28.45,"Switzerland1998",295045152021,43872,"Generation X"
"7925","Switzerland",1998,"female","75+ years",72,320373,22.47,"Switzerland1998",295045152021,43872,"G.I. Generation"
"7926","Switzerland",1998,"male","15-24 years",92,421825,21.81,"Switzerland1998",295045152021,43872,"Generation X"
"7927","Switzerland",1998,"female","55-74 years",106,703901,15.06,"Switzerland1998",295045152021,43872,"Silent"
"7928","Switzerland",1998,"female","35-54 years",129,1043297,12.36,"Switzerland1998",295045152021,43872,"Boomers"
"7929","Switzerland",1998,"female","15-24 years",23,407368,5.65,"Switzerland1998",295045152021,43872,"Generation X"
"7930","Switzerland",1998,"female","25-34 years",30,563300,5.33,"Switzerland1998",295045152021,43872,"Generation X"
"7931","Switzerland",1998,"male","5-14 years",3,432669,0.69,"Switzerland1998",295045152021,43872,"Millenials"
"7932","Switzerland",1998,"female","5-14 years",2,408842,0.49,"Switzerland1998",295045152021,43872,"Millenials"
"7933","Switzerland",1999,"male","75+ years",139,180723,76.91,"Switzerland1999",289912492345,42859,"G.I. Generation"
"7934","Switzerland",1999,"male","55-74 years",235,634368,37.04,"Switzerland1999",289912492345,42859,"Silent"
"7935","Switzerland",1999,"male","35-54 years",335,1080683,31,"Switzerland1999",289912492345,42859,"Boomers"
"7936","Switzerland",1999,"male","25-34 years",133,544276,24.44,"Switzerland1999",289912492345,42859,"Generation X"
